ts,value,state,source
1708182758,19.975,discharging,history-rate
1708182758,8382.0,discharging,history-time-empty
1708183815,0.416,discharging,history-rate
1708183815,402490.0,discharging,history-time-empty
1708183935,99.0,discharging,history-charge
1708183935,10.126,discharging,history-rate
1708183935,16435.0,discharging,history-time-empty
1708184056,98.0,discharging,history-charge
1708184056,11.378,discharging,history-rate
1708184056,14481.0,discharging,history-time-empty
1708184109,0.464,discharging,history-rate
1708184109,354103.0,discharging,history-time-empty
1708184231,97.0,discharging,history-charge
1708184231,12.818,discharging,history-rate
1708184231,12691.0,discharging,history-time-empty
1708184395,96.0,discharging,history-charge
1708184395,0.464,discharging,history-rate
1708184395,348051.0,discharging,history-time-empty
1708184515,95.0,discharging,history-charge
1708184515,11.685,discharging,history-rate
1708184515,13694.0,discharging,history-time-empty
1708184636,94.0,discharging,history-charge
1708184636,12.133,discharging,history-rate
1708184636,13064.0,discharging,history-time-empty
1708184756,93.0,discharging,history-charge
1708184756,11.912,discharging,history-rate
1708184756,13170.0,discharging,history-time-empty
1708184931,0.427,discharging,history-rate
1708184931,366238.0,discharging,history-time-empty
1708185051,92.0,discharging,history-charge
1708185051,12.375,discharging,history-rate
1708185051,12509.0,discharging,history-time-empty
1708185171,91.0,discharging,history-charge
1708185171,12.255,discharging,history-rate
1708185171,12519.0,discharging,history-time-empty
1708185343,90.0,discharging,history-charge
1708185343,0.441,discharging,history-rate
1708185343,345387.0,discharging,history-time-empty
1708185465,89.0,discharging,history-charge
1708185465,14.34,discharging,history-rate
1708185465,10498.0,discharging,history-time-empty
1708188278,88.0,discharging,history-charge
1708188278,0.406,discharging,history-rate
1708188278,364876.0,discharging,history-time-empty
1708188399,87.0,discharging,history-charge
1708188399,12.815,discharging,history-rate
1708188399,11439.0,discharging,history-time-empty
1708188521,86.0,discharging,history-charge
1708188521,12.52,discharging,history-rate
1708188521,11593.0,discharging,history-time-empty
1708188641,84.0,discharging,history-charge
1708188641,36.705,discharging,history-rate
1708188641,3863.0,discharging,history-time-empty
1708188761,81.0,discharging,history-charge
1708188761,38.643,discharging,history-rate
1708188761,3545.0,discharging,history-time-empty
1708188881,80.0,discharging,history-charge
1708188881,12.583,discharging,history-rate
1708188881,10717.0,discharging,history-time-empty
1708188882,12.437,discharging,history-rate
1708188882,10834.0,discharging,history-time-empty
1708189234,0.414,discharging,history-rate
1708189234,323565.0,discharging,history-time-empty
1708189354,79.0,discharging,history-charge
1708189354,12.767,discharging,history-rate
1708189354,10376.0,discharging,history-time-empty
1708189474,77.0,discharging,history-charge
1708189474,21.124,discharging,history-rate
1708189474,6109.0,discharging,history-time-empty
1708189594,74.0,discharging,history-charge
1708189594,39.65,discharging,history-rate
1708189594,3129.0,discharging,history-time-empty
1708191613,73.0,discharging,history-charge
1708191613,0.392,discharging,history-rate
1708191613,312153.0,discharging,history-time-empty
1708191733,71.0,discharging,history-charge
1708191733,17.776,discharging,history-rate
1708191733,6758.0,discharging,history-time-empty
1708191854,70.0,discharging,history-charge
1708191854,14.31,discharging,history-rate
1708191854,8294.0,discharging,history-time-empty
1708191974,69.0,discharging,history-charge
1708191974,12.198,discharging,history-rate
1708191974,9517.0,discharging,history-time-empty
1708192094,68.0,discharging,history-charge
1708192094,10.171,discharging,history-rate
1708192094,11276.0,discharging,history-time-empty
1708192214,67.0,discharging,history-charge
1708192214,11.881,discharging,history-rate
1708192214,9529.0,discharging,history-time-empty
1708192334,66.0,discharging,history-charge
1708192334,13.875,discharging,history-rate
1708192334,8027.0,discharging,history-time-empty
1708192454,65.0,discharging,history-charge
1708192454,12.925,discharging,history-rate
1708192454,8458.0,discharging,history-time-empty
1708192574,64.0,discharging,history-charge
1708192574,12.021,discharging,history-rate
1708192574,8969.0,discharging,history-time-empty
1708192694,63.0,discharging,history-charge
1708192694,12.187,discharging,history-rate
1708192694,8723.0,discharging,history-time-empty
1708192718,13.215,pending-charge,history-rate
1708192718,0.0,pending-charge,history-time-empty
1708192719,12.187,pending-charge,history-rate
1708192720,5054.0,charging,history-time-full
1708192724,61.714,charging,history-rate
1708192724,992.0,charging,history-time-full
1708192844,65.0,charging,history-charge
1708192844,31.045,charging,history-rate
1708192844,1847.0,charging,history-time-full
1708192942,67.0,charging,history-charge
1708192942,31.226,charging,history-rate
1708192942,1738.0,charging,history-time-full
1708192944,31.238,charging,history-rate
1708192944,1735.0,charging,history-time-full
1708193064,69.0,charging,history-charge
1708193064,31.336,charging,history-rate
1708193064,1614.0,charging,history-time-full
1708193184,71.0,charging,history-charge
1708193184,31.457,charging,history-rate
1708193184,1488.0,charging,history-time-full
1708193304,74.0,charging,history-charge
1708193304,31.687,charging,history-rate
1708193304,1358.0,charging,history-time-full
1708193424,76.0,charging,history-charge
1708193424,29.602,charging,history-rate
1708193424,1332.0,charging,history-time-full
1708193544,78.0,charging,history-charge
1708193544,31.275,charging,history-rate
1708193544,1143.0,charging,history-time-full
1708193648,80.0,charging,history-charge
1708193648,32.075,charging,history-rate
1708193648,1012.0,charging,history-time-full
1708193769,82.0,charging,history-charge
1708193769,31.243,charging,history-rate
1708193769,922.0,charging,history-time-full
1708193889,84.0,charging,history-charge
1708193889,29.845,charging,history-rate
1708193889,844.0,charging,history-time-full
1708194009,86.0,charging,history-charge
1708194009,26.664,charging,history-rate
1708194009,824.0,charging,history-time-full
1708194129,88.0,charging,history-charge
1708194129,23.823,charging,history-rate
1708194129,802.0,charging,history-time-full
1708194249,90.0,charging,history-charge
1708194249,21.171,charging,history-rate
1708194249,782.0,charging,history-time-full
1708194369,91.0,charging,history-charge
1708194369,19.003,charging,history-rate
1708194369,753.0,charging,history-time-full
1708194489,92.0,charging,history-charge
1708194489,16.992,charging,history-rate
1708194489,722.0,charging,history-time-full
1708194609,93.0,charging,history-charge
1708194609,15.292,charging,history-rate
1708194609,682.0,charging,history-time-full
1708194729,94.0,charging,history-charge
1708194729,13.788,charging,history-rate
1708194729,637.0,charging,history-time-full
1708194849,95.0,charging,history-charge
1708194849,12.47,charging,history-rate
1708194849,586.0,charging,history-time-full
1708194969,96.0,charging,history-charge
1708194969,11.277,charging,history-rate
1708194969,529.0,charging,history-time-full
1708195089,97.0,charging,history-charge
1708195089,10.224,charging,history-rate
1708195089,461.0,charging,history-time-full
1708195209,9.259,charging,history-rate
1708195209,392.0,charging,history-time-full
1708195329,98.0,charging,history-charge
1708195329,8.452,charging,history-rate
1708195329,310.0,charging,history-time-full
1708195449,7.75,charging,history-rate
1708195449,218.0,charging,history-time-full
1708195515,99.0,charging,history-charge
1708195515,7.434,charging,history-rate
1708195515,164.0,charging,history-time-full
1708195635,6.871,charging,history-rate
1708195635,57.0,charging,history-time-full
1708195755,6.363,charging,history-rate
1708195755,0.0,charging,history-time-full
1708195875,5.888,charging,history-rate
1708195995,5.431,charging,history-rate
1708196067,5.203,charging,history-rate
1708196200,4.747,charging,history-rate
1708196320,4.412,charging,history-rate
1708196440,4.096,charging,history-rate
1708196560,3.797,charging,history-rate
1708196680,3.552,charging,history-rate
1708196800,3.306,charging,history-rate
1708196920,3.112,charging,history-rate
1708197040,2.901,charging,history-rate
1708197128,100.0,charging,history-charge
1708197128,2.719,charging,history-rate
1708197248,0.456,fully-charged,history-rate
1708197368,2.719,fully-charged,history-rate
1708198139,0.0,unknown,history-charge
1708198139,0.0,unknown,history-rate
1708198139,0.0,unknown,history-time-empty
1708198139,0.0,unknown,history-time-full
1708198260,100.0,discharging,history-charge
1708198260,16.782,discharging,history-rate
1708198260,9985.0,discharging,history-time-empty
1708198380,99.0,discharging,history-charge
1708198380,11.98,discharging,history-rate
1708198380,13964.0,discharging,history-time-empty
1708198806,0.433,discharging,history-rate
1708198806,385025.0,discharging,history-time-empty
1708198927,98.0,discharging,history-charge
1708198927,15.279,discharging,history-rate
1708198927,10800.0,discharging,history-time-empty
1708199047,97.0,discharging,history-charge
1708199047,12.371,discharging,history-rate
1708199047,13234.0,discharging,history-time-empty
1708199167,96.0,discharging,history-charge
1708199167,10.706,discharging,history-rate
1708199167,15172.0,discharging,history-time-empty
1708199262,12.597,discharging,history-rate
1708199262,12834.0,discharging,history-time-empty
1708199383,95.0,discharging,history-charge
1708199383,11.882,discharging,history-rate
1708199383,13482.0,discharging,history-time-empty
1708199503,94.0,discharging,history-charge
1708199503,10.742,discharging,history-rate
1708199503,14796.0,discharging,history-time-empty
1708199623,10.392,discharging,history-rate
1708199623,15183.0,discharging,history-time-empty
1708199995,93.0,discharging,history-charge
1708199995,22.23,discharging,history-rate
1708199995,7075.0,discharging,history-time-empty
1708200717,0.393,discharging,history-rate
1708200717,397099.0,discharging,history-time-empty
1708200955,92.0,discharging,history-charge
1708200955,0.41,discharging,history-rate
1708200955,378263.0,discharging,history-time-empty
1708201075,91.0,discharging,history-charge
1708201075,14.274,discharging,history-rate
1708201075,10779.0,discharging,history-time-empty
1708201195,10.969,discharging,history-rate
1708201195,13912.0,discharging,history-time-empty
1708201315,90.0,discharging,history-charge
1708201315,9.034,discharging,history-rate
1708201315,16752.0,discharging,history-time-empty
1708203219,89.0,discharging,history-charge
1708203219,0.39,discharging,history-rate
1708203219,384092.0,discharging,history-time-empty
1708203339,88.0,discharging,history-charge
1708203339,5.744,discharging,history-rate
1708203339,25940.0,discharging,history-time-empty
1708203459,6.295,discharging,history-rate
1708203459,23521.0,discharging,history-time-empty
1708203579,87.0,discharging,history-charge
1708203579,11.606,discharging,history-rate
1708203579,12661.0,discharging,history-time-empty
1708203699,86.0,discharging,history-charge
1708203699,9.15,discharging,history-rate
1708203699,15930.0,discharging,history-time-empty
1708203819,11.077,discharging,history-rate
1708203819,13029.0,discharging,history-time-empty
1708203939,85.0,discharging,history-charge
1708203939,9.646,discharging,history-rate
1708203939,14820.0,discharging,history-time-empty
1708204059,84.0,discharging,history-charge
1708204059,7.016,discharging,history-rate
1708204059,20216.0,discharging,history-time-empty
1708204179,83.0,discharging,history-charge
1708204179,10.701,discharging,history-rate
1708204179,13143.0,discharging,history-time-empty
1708204299,9.433,discharging,history-rate
1708204299,14784.0,discharging,history-time-empty
1708204419,82.0,discharging,history-charge
1708204419,7.414,discharging,history-rate
1708204419,18674.0,discharging,history-time-empty
1708204539,81.0,discharging,history-charge
1708204539,11.34,discharging,history-rate
1708204539,12082.0,discharging,history-time-empty
1708204659,5.991,discharging,history-rate
1708204659,22702.0,discharging,history-time-empty
1708204779,80.0,discharging,history-charge
1708204779,4.839,discharging,history-rate
1708204779,27965.0,discharging,history-time-empty
1708204846,6.352,pending-charge,history-rate
1708204846,4.839,pending-charge,history-rate
1708204846,0.0,pending-charge,history-time-empty
1708204848,6740.0,charging,history-time-full
1708204850,6725.0,charging,history-time-full
1708204970,82.0,charging,history-charge
1708204970,32.209,charging,history-rate
1708204970,887.0,charging,history-time-full
1708205090,85.0,charging,history-charge
1708205090,28.135,charging,history-rate
1708205090,889.0,charging,history-time-full
1708205210,86.0,charging,history-charge
1708205210,24.866,charging,history-rate
1708205210,880.0,charging,history-time-full
1708205331,88.0,charging,history-charge
1708205331,22.084,charging,history-rate
1708205331,865.0,charging,history-time-full
1708205451,90.0,charging,history-charge
1708205451,19.599,charging,history-rate
1708205451,848.0,charging,history-time-full
1708205571,91.0,charging,history-charge
1708205571,17.469,charging,history-rate
1708205571,828.0,charging,history-time-full
1708205691,92.0,charging,history-charge
1708205691,15.646,charging,history-rate
1708205691,800.0,charging,history-time-full
1708205811,93.0,charging,history-charge
1708205811,14.012,charging,history-rate
1708205811,768.0,charging,history-time-full
1708205931,94.0,charging,history-charge
1708205931,12.592,charging,history-rate
1708205931,729.0,charging,history-time-full
1708206051,95.0,charging,history-charge
1708206051,11.381,charging,history-rate
1708206051,686.0,charging,history-time-full
1708206171,96.0,charging,history-charge
1708206171,10.294,charging,history-rate
1708206171,632.0,charging,history-time-full
1708206291,9.364,charging,history-rate
1708206291,568.0,charging,history-time-full
1708206411,97.0,charging,history-charge
1708206411,8.521,charging,history-rate
1708206411,502.0,charging,history-time-full
1708206531,98.0,charging,history-charge
1708206531,7.786,charging,history-rate
1708206531,430.0,charging,history-time-full
1708206651,7.136,charging,history-rate
1708206651,338.0,charging,history-time-full
1708206771,99.0,charging,history-charge
1708206771,6.538,charging,history-rate
1708206771,247.0,charging,history-time-full
1708206891,6.011,charging,history-rate
1708206891,143.0,charging,history-time-full
1708207011,5.572,charging,history-rate
1708207011,32.0,charging,history-time-full
1708207131,5.167,charging,history-rate
1708207131,20.0,charging,history-time-full
1708207251,4.799,charging,history-rate
1708207251,22.0,charging,history-time-full
1708207371,4.482,charging,history-rate
1708207371,24.0,charging,history-time-full
1708207491,4.166,charging,history-rate
1708207491,25.0,charging,history-time-full
1708207611,3.886,charging,history-rate
1708207611,27.0,charging,history-time-full
1708207731,3.64,charging,history-rate
1708207731,29.0,charging,history-time-full
1708207851,3.411,charging,history-rate
1708207851,31.0,charging,history-time-full
1708207971,3.2,charging,history-rate
1708207971,33.0,charging,history-time-full
1708208091,3.006,charging,history-rate
1708208091,35.0,charging,history-time-full
1708208192,100.0,fully-charged,history-charge
1708208192,0.284,fully-charged,history-rate
1708208192,0.0,fully-charged,history-time-full
1708208312,5.167,fully-charged,history-rate
1708211334,0.0,unknown,history-charge
1708211334,0.0,unknown,history-rate
1708211334,0.0,unknown,history-time-empty
1708211334,0.0,unknown,history-time-full
1708211454,99.0,pending-charge,history-charge
1708231648,0.0,unknown,history-charge
1708231648,0.0,unknown,history-rate
1708231648,0.0,unknown,history-time-empty
1708231648,0.0,unknown,history-time-full
1708231769,99.0,pending-charge,history-charge
1708235254,0.0,unknown,history-charge
1708235254,0.0,unknown,history-rate
1708235254,0.0,unknown,history-time-empty
1708235254,0.0,unknown,history-time-full
1708235374,87.0,discharging,history-charge
1708235374,26.255,discharging,history-rate
1708235374,5586.0,discharging,history-time-empty
1708235443,86.0,pending-charge,history-charge
1708235443,30.237,pending-charge,history-rate
1708235443,26.255,pending-charge,history-rate
1708235443,0.0,pending-charge,history-time-empty
1708235444,876.0,charging,history-time-full
1708235446,872.0,charging,history-time-full
1708235566,88.0,charging,history-charge
1708235566,27.565,charging,history-rate
1708235566,705.0,charging,history-time-full
1708235686,90.0,charging,history-charge
1708235686,23.135,charging,history-rate
1708235686,717.0,charging,history-time-full
1708235806,91.0,charging,history-charge
1708235806,20.336,charging,history-rate
1708235806,697.0,charging,history-time-full
1708235926,92.0,charging,history-charge
1708235926,18.059,charging,history-rate
1708235926,665.0,charging,history-time-full
1708236046,93.0,charging,history-charge
1708236046,16.189,charging,history-rate
1708236046,620.0,charging,history-time-full
1708236166,94.0,charging,history-charge
1708236166,14.626,charging,history-rate
1708236166,571.0,charging,history-time-full
1708236286,95.0,charging,history-charge
1708236286,13.293,charging,history-rate
1708236286,509.0,charging,history-time-full
1708236406,96.0,charging,history-charge
1708236406,12.121,charging,history-rate
1708236406,436.0,charging,history-time-full
1708236526,97.0,charging,history-charge
1708236526,11.119,charging,history-rate
1708236526,356.0,charging,history-time-full
1708236646,98.0,charging,history-charge
1708236646,10.154,charging,history-rate
1708236646,272.0,charging,history-time-full
1708236766,9.296,charging,history-rate
1708236766,178.0,charging,history-time-full
1708236886,99.0,charging,history-charge
1708236886,8.488,charging,history-rate
1708236886,80.0,charging,history-time-full
1708237006,7.767,charging,history-rate
1708237006,0.0,charging,history-time-full
1708237126,7.119,charging,history-rate
1708237246,6.503,charging,history-rate
1708237366,5.975,charging,history-rate
1708237486,5.484,charging,history-rate
1708237606,5.027,charging,history-rate
1708237726,4.624,charging,history-rate
1708237846,4.254,charging,history-rate
1708237966,3.92,charging,history-rate
1708238086,3.604,charging,history-rate
1708238206,3.358,charging,history-rate
1708238326,3.112,charging,history-rate
1708238691,100.0,fully-charged,history-charge
1708238691,0.485,fully-charged,history-rate
1708238691,7.767,fully-charged,history-rate
1708240223,10.6,discharging,history-rate
1708240223,15806.0,discharging,history-time-empty
1708240343,21.199,discharging,history-rate
1708240343,7903.0,discharging,history-time-empty
1708240444,99.0,pending-charge,history-charge
1708240444,10.6,pending-charge,history-rate
1708240444,0.0,pending-charge,history-time-empty
1708240452,15772.0,discharging,history-time-empty
1708240456,0.0,pending-charge,history-time-empty
1708240466,0.362,discharging,history-rate
1708240466,15755.0,discharging,history-time-empty
1708240466,461337.0,discharging,history-time-empty
1708240468,0.0,pending-charge,history-time-empty
1708257812,95.0,pending-charge,history-charge
1708257812,0.397,pending-charge,history-rate
1708258927,0.378,pending-charge,history-rate
1708259130,0.362,discharging,history-rate
1708259130,0.913,discharging,history-rate
1708259130,424171.0,discharging,history-time-empty
1708259130,442441.0,discharging,history-time-empty
1708259130,175426.0,discharging,history-time-empty
1708259132,0.362,pending-charge,history-rate
1708259132,0.0,pending-charge,history-time-empty
1708259144,442143.0,discharging,history-time-empty
1708259150,0.0,pending-charge,history-time-empty
1708259272,0.745,pending-charge,history-rate
1708259633,0.226,pending-charge,history-rate
1708260805,0.304,pending-charge,history-rate
1708265014,0.362,discharging,history-rate
1708265014,524860.0,discharging,history-time-empty
1708265014,440055.0,discharging,history-time-empty
1708268054,94.0,discharging,history-charge
1708268054,0.394,discharging,history-rate
1708268054,400020.0,discharging,history-time-empty
1708268174,91.0,discharging,history-charge
1708268174,29.713,discharging,history-rate
1708268174,5185.0,discharging,history-time-empty
1708268294,89.0,discharging,history-charge
1708268294,31.181,discharging,history-rate
1708268294,4815.0,discharging,history-time-empty
1708268414,87.0,discharging,history-charge
1708268414,30.276,discharging,history-rate
1708268414,4831.0,discharging,history-time-empty
1708268534,84.0,discharging,history-charge
1708268534,32.134,discharging,history-rate
1708268534,4429.0,discharging,history-time-empty
1708268654,82.0,discharging,history-charge
1708268654,29.295,discharging,history-rate
1708268654,4734.0,discharging,history-time-empty
1708268774,80.0,discharging,history-charge
1708268774,33.924,discharging,history-rate
1708268774,3976.0,discharging,history-time-empty
1708268895,77.0,discharging,history-charge
1708268895,29.914,discharging,history-rate
1708268895,4362.0,discharging,history-time-empty
1708269015,75.0,discharging,history-charge
1708269015,29.805,discharging,history-rate
1708269015,4254.0,discharging,history-time-empty
1708269135,73.0,discharging,history-charge
1708269135,29.392,discharging,history-rate
1708269135,4185.0,discharging,history-time-empty
1708269255,71.0,discharging,history-charge
1708269255,28.9,discharging,history-rate
1708269255,4126.0,discharging,history-time-empty
1708269375,69.0,discharging,history-charge
1708269375,29.047,discharging,history-rate
1708269375,3980.0,discharging,history-time-empty
1708269495,66.0,discharging,history-charge
1708269495,29.0,discharging,history-rate
1708269495,3854.0,discharging,history-time-empty
1708269615,64.0,discharging,history-charge
1708269615,29.344,discharging,history-rate
1708269615,3669.0,discharging,history-time-empty
1708269735,61.0,discharging,history-charge
1708269735,30.397,discharging,history-rate
1708269735,3400.0,discharging,history-time-empty
1708269855,59.0,discharging,history-charge
1708269855,30.521,discharging,history-rate
1708269855,3254.0,discharging,history-time-empty
1708269975,56.0,discharging,history-charge
1708269975,27.994,discharging,history-rate
1708269975,3410.0,discharging,history-time-empty
1708270095,54.0,discharging,history-charge
1708270095,27.952,discharging,history-rate
1708270095,3280.0,discharging,history-time-empty
1708270216,52.0,discharging,history-charge
1708270216,27.995,discharging,history-rate
1708270216,3137.0,discharging,history-time-empty
1708270336,50.0,discharging,history-charge
1708270336,28.481,discharging,history-rate
1708270336,2947.0,discharging,history-time-empty
1708270419,48.0,pending-charge,history-charge
1708270419,32.872,pending-charge,history-rate
1708270419,28.481,pending-charge,history-rate
1708270419,0.0,pending-charge,history-time-empty
1708270421,3036.0,charging,history-time-full
1708270422,3032.0,charging,history-time-full
1708270543,50.0,charging,history-charge
1708270543,30.82,charging,history-rate
1708270543,2679.0,charging,history-time-full
1708270663,52.0,charging,history-charge
1708270663,31.111,charging,history-rate
1708270663,2530.0,charging,history-time-full
1708270783,55.0,charging,history-charge
1708270783,31.194,charging,history-rate
1708270783,2401.0,charging,history-time-full
1708270903,57.0,charging,history-charge
1708270903,31.305,charging,history-rate
1708270903,2271.0,charging,history-time-full
1708271023,59.0,charging,history-charge
1708271023,31.618,charging,history-rate
1708271023,2125.0,charging,history-time-full
1708271143,62.0,charging,history-charge
1708271143,30.659,charging,history-rate
1708271143,2072.0,charging,history-time-full
1708271263,64.0,charging,history-charge
1708271263,30.924,charging,history-rate
1708271263,1934.0,charging,history-time-full
1708271383,66.0,charging,history-charge
1708271383,30.985,charging,history-rate
1708271383,1812.0,charging,history-time-full
1708271503,68.0,charging,history-charge
1708271503,31.221,charging,history-rate
1708271503,1678.0,charging,history-time-full
1708271603,70.0,pending-charge,history-charge
1708271603,30.968,pending-charge,history-rate
1708271603,0.0,pending-charge,history-time-full
1708271604,31.221,pending-charge,history-rate
1708271604,3786.0,discharging,history-time-empty
1708271608,0.0,pending-charge,history-time-empty
1708271609,1584.0,charging,history-time-full
1708271730,72.0,charging,history-charge
1708271730,31.013,charging,history-rate
1708271730,1477.0,charging,history-time-full
1708271850,74.0,charging,history-charge
1708271850,31.62,charging,history-rate
1708271850,1334.0,charging,history-time-full
1708271970,77.0,charging,history-charge
1708271970,31.76,charging,history-rate
1708271970,1209.0,charging,history-time-full
1708272090,79.0,charging,history-charge
1708272090,31.876,charging,history-rate
1708272090,1090.0,charging,history-time-full
1708272160,80.0,charging,history-charge
1708272160,32.069,charging,history-rate
1708272160,1014.0,charging,history-time-full
1708272280,82.0,charging,history-charge
1708272280,32.239,charging,history-rate
1708272280,895.0,charging,history-time-full
1708272400,84.0,charging,history-charge
1708272400,29.894,charging,history-rate
1708272400,844.0,charging,history-time-full
1708272520,86.0,charging,history-charge
1708272520,26.513,charging,history-rate
1708272520,832.0,charging,history-time-full
1708272640,88.0,charging,history-charge
1708272640,23.295,charging,history-rate
1708272640,825.0,charging,history-time-full
1708272760,89.0,charging,history-charge
1708272760,20.966,charging,history-rate
1708272760,801.0,charging,history-time-full
1708272880,91.0,charging,history-charge
1708272880,18.637,charging,history-rate
1708272880,780.0,charging,history-time-full
1708273000,92.0,charging,history-charge
1708273000,16.395,charging,history-rate
1708273000,766.0,charging,history-time-full
1708273093,93.0,pending-charge,history-charge
1708273093,16.576,pending-charge,history-rate
1708273093,16.395,pending-charge,history-rate
1708273093,0.0,pending-charge,history-time-full
1708273094,9538.0,discharging,history-time-empty
1708273094,9540.0,discharging,history-time-empty
1708273214,90.0,discharging,history-charge
1708273214,32.561,discharging,history-rate
1708273214,4676.0,discharging,history-time-empty
1708273334,88.0,discharging,history-charge
1708273334,33.158,discharging,history-rate
1708273334,4457.0,discharging,history-time-empty
1708273454,85.0,discharging,history-charge
1708273454,31.873,discharging,history-rate
1708273454,4503.0,discharging,history-time-empty
1708273562,83.0,pending-charge,history-charge
1708273562,36.292,pending-charge,history-rate
1708273562,31.873,pending-charge,history-rate
1708273562,0.0,pending-charge,history-time-empty
1708273563,877.0,charging,history-time-full
1708273684,85.0,charging,history-charge
1708273684,32.11,charging,history-rate
1708273684,751.0,charging,history-time-full
1708273804,87.0,charging,history-charge
1708273804,29.378,charging,history-rate
1708273804,698.0,charging,history-time-full
1708273924,89.0,charging,history-charge
1708273924,24.443,charging,history-rate
1708273924,709.0,charging,history-time-full
1708274044,91.0,charging,history-charge
1708274044,20.825,charging,history-rate
1708274044,710.0,charging,history-time-full
1708274164,92.0,charging,history-charge
1708274164,17.692,charging,history-rate
1708274164,708.0,charging,history-time-full
1708274284,93.0,charging,history-charge
1708274284,15.221,charging,history-rate
1708274284,702.0,charging,history-time-full
1708274404,94.0,charging,history-charge
1708274404,13.31,charging,history-rate
1708274404,676.0,charging,history-time-full
1708274524,95.0,charging,history-charge
1708274524,11.838,charging,history-rate
1708274524,638.0,charging,history-time-full
1708274644,96.0,charging,history-charge
1708274644,10.645,charging,history-rate
1708274644,588.0,charging,history-time-full
1708274764,9.627,charging,history-rate
1708274764,527.0,charging,history-time-full
1708274884,97.0,charging,history-charge
1708274884,8.786,charging,history-rate
1708274884,454.0,charging,history-time-full
1708275004,98.0,charging,history-charge
1708275004,8.048,charging,history-rate
1708275004,375.0,charging,history-time-full
1708275124,7.38,charging,history-rate
1708275124,287.0,charging,history-time-full
1708275244,99.0,charging,history-charge
1708275244,6.749,charging,history-rate
1708275244,197.0,charging,history-time-full
1708275364,6.204,charging,history-rate
1708275364,87.0,charging,history-time-full
1708275484,5.713,charging,history-rate
1708275484,0.0,charging,history-time-full
1708275604,5.255,charging,history-rate
1708275665,5.829,pending-charge,history-rate
1708275665,5.713,pending-charge,history-rate
1708275666,0.246,discharging,history-rate
1708275666,681219.0,discharging,history-time-empty
1708276274,0.574,discharging,history-rate
1708276274,291951.0,discharging,history-time-empty
1708276394,98.0,discharging,history-charge
1708276394,24.23,discharging,history-rate
1708276394,6798.0,discharging,history-time-empty
1708276514,96.0,discharging,history-charge
1708276514,23.879,discharging,history-rate
1708276514,6764.0,discharging,history-time-empty
1708277471,95.0,discharging,history-charge
1708277471,0.396,discharging,history-rate
1708277471,406090.0,discharging,history-time-empty
1708277592,93.0,discharging,history-charge
1708277592,24.163,discharging,history-rate
1708277592,6519.0,discharging,history-time-empty
1708277712,91.0,discharging,history-charge
1708277712,25.628,discharging,history-rate
1708277712,6006.0,discharging,history-time-empty
1708277832,89.0,discharging,history-charge
1708277832,27.087,discharging,history-rate
1708277832,5551.0,discharging,history-time-empty
1708277951,87.0,discharging,history-charge
1708277951,34.611,discharging,history-rate
1708277951,4229.0,discharging,history-time-empty
1708278072,85.0,discharging,history-charge
1708278072,34.196,discharging,history-rate
1708278072,4171.0,discharging,history-time-empty
1708278192,82.0,discharging,history-charge
1708278192,30.389,discharging,history-rate
1708278192,4567.0,discharging,history-time-empty
1708278311,80.0,discharging,history-charge
1708278311,31.488,discharging,history-rate
1708278311,4281.0,discharging,history-time-empty
1708278433,78.0,discharging,history-charge
1708278433,33.661,discharging,history-rate
1708278433,3886.0,discharging,history-time-empty
1708278553,75.0,discharging,history-charge
1708278553,29.929,discharging,history-rate
1708278553,4234.0,discharging,history-time-empty
1708278673,73.0,discharging,history-charge
1708278673,30.34,discharging,history-rate
1708278673,4048.0,discharging,history-time-empty
1708278793,70.0,discharging,history-charge
1708278793,32.95,discharging,history-rate
1708278793,3606.0,discharging,history-time-empty
1708278913,68.0,discharging,history-charge
1708278913,28.608,discharging,history-rate
1708278913,4029.0,discharging,history-time-empty
1708279033,66.0,discharging,history-charge
1708279033,27.612,discharging,history-rate
1708279033,4036.0,discharging,history-time-empty
1708279153,64.0,discharging,history-charge
1708279153,29.854,discharging,history-rate
1708279153,3604.0,discharging,history-time-empty
1708279422,63.0,discharging,history-charge
1708279422,0.672,discharging,history-rate
1708279422,159214.0,discharging,history-time-empty
1708279542,61.0,discharging,history-charge
1708279542,27.229,discharging,history-rate
1708279542,3793.0,discharging,history-time-empty
1708279662,59.0,discharging,history-charge
1708279662,27.191,discharging,history-rate
1708279662,3664.0,discharging,history-time-empty
1708279782,57.0,discharging,history-charge
1708279782,26.525,discharging,history-rate
1708279782,3616.0,discharging,history-time-empty
1708279882,55.0,discharging,history-charge
1708279882,0.891,discharging,history-rate
1708279882,105252.0,discharging,history-time-empty
1708280003,53.0,discharging,history-charge
1708280003,25.409,discharging,history-rate
1708280003,3556.0,discharging,history-time-empty
1708280123,51.0,discharging,history-charge
1708280123,28.192,discharging,history-rate
1708280123,3067.0,discharging,history-time-empty
1708280243,49.0,discharging,history-charge
1708280243,29.54,discharging,history-rate
1708280243,2798.0,discharging,history-time-empty
1708280363,47.0,discharging,history-charge
1708280363,25.203,discharging,history-rate
1708280363,3133.0,discharging,history-time-empty
1708280483,44.0,discharging,history-charge
1708280483,32.418,discharging,history-rate
1708280483,2308.0,discharging,history-time-empty
1708280603,42.0,discharging,history-charge
1708280603,27.318,discharging,history-rate
